,file_name,good_exception,audio_recognition
1233,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-04.wav,Exception,
1234,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-05.wav,Exception,
1235,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-06.wav,Exception,
1236,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-07.wav,Good,what is conditioning
1237,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-08.wav,Exception,
1238,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-09.wav,Exception,
1239,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-10.wav,Good,okay so what location
1240,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-100.wav,Good,18 / 10
1241,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-101.wav,Good,all units or city by one foot over the Citywide to or Unicity Y102
1242,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-102.wav,Exception,
1243,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-103.wav,Exception,
1244,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-104.wav,Exception,
1245,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-105.wav,Good,Citywide one switch over the city
1246,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-106.wav,Exception,
1247,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-107.wav,Good,Brooklyn
1248,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-108.wav,Good,call Donald.
1249,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-109.wav,Exception,
1250,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-11.wav,Exception,
1251,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-110.wav,Good,Brooklyn and Manhattan Depot switch over to Citywide to in regards to the process without a supervisor
1252,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-111.wav,Exception,
1253,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-112.wav,Good,RadioShack
1254,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-113.wav,Exception,
1255,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-114.wav,Good,Show Boat 1936
1256,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-115.wav,Exception,
1257,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-116.wav,Good,stationary Hoboken
1258,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-117.wav,Exception,
1259,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-118.wav,Exception,
1260,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-119.wav,Exception,
1261,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-12.wav,Exception,
1262,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-120.wav,Exception,
1263,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-13.wav,Exception,
1264,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-14.wav,Good,westbound Southbound on the West Side Highway what's the location
1265,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-15.wav,Good,walking in the traffic Lanes
1266,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-16.wav,Exception,
1267,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-17.wav,Exception,
1268,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-18.wav,Good,going in and out of cars cars apart bass strings on southbound on the FDR
1269,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-19.wav,Exception,
1270,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-20.wav,Exception,
1271,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-21.wav,Good,conditioner
1272,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-22.wav,Good,Aquanaut tattoo
1273,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-23.wav,Good,davor coin
1274,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-24.wav,Exception,
1275,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-25.wav,Good,Capricorn Jan 19th
1276,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-26.wav,Good,probably about three or four hundred behind you
1277,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-27.wav,Good,Brooklyn North
1278,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-28.wav,Exception,
1279,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-29.wav,Good,probably about 20 or 30
1280,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-30.wav,Good,2101 Sanford
1281,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-31.wav,Exception,
1282,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-32.wav,Good,FDR Drive is about 123rd Street
1283,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-33.wav,Exception,
1284,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-34.wav,Exception,
1285,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-35.wav,Good,Anastasia
1286,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-36.wav,Good,Lariat truck 9851
1287,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-37.wav,Exception,
1288,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-38.wav,Exception,
1289,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-39.wav,Good,directional
1290,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-40.wav,Good,300 * 6
1291,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-41.wav,Exception,
1292,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-42.wav,Exception,
1293,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-43.wav,Good,t mobile number
1294,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-44.wav,Exception,
1295,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-45.wav,Exception,
1296,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-46.wav,Exception,
1297,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-47.wav,Good,Easton Court
1298,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-48.wav,Exception,
1299,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-49.wav,Exception,
1300,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-50.wav,Exception,
1301,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-51.wav,Good,Myrtle Willoughby
1302,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-52.wav,Good,23rd Street
1303,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-53.wav,Exception,
1304,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-54.wav,Exception,
1305,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-55.wav,Good,protesters
1306,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-56.wav,Exception,
1307,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-57.wav,Exception,
1308,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-58.wav,Good,38 Special
1309,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-59.wav,Exception,
1310,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-60.wav,Exception,
1311,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-61.wav,Good,marcellas
1312,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-62.wav,Exception,
1313,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-63.wav,Exception,
1314,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-64.wav,Exception,
1315,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-65.wav,Good,Livingston Southbound
1316,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-66.wav,Exception,
1317,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-67.wav,Exception,
1318,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-68.wav,Exception,
1319,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-69.wav,Exception,
1320,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-70.wav,Exception,
1321,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-71.wav,Exception,
1322,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-72.wav,Good,Atlantic and 4th
1323,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-73.wav,Exception,
1324,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-74.wav,Exception,
1325,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-75.wav,Exception,
1326,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-76.wav,Exception,
1327,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-77.wav,Good,the box that is waterproof
1328,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-78.wav,Good,stop on 1st Avenue North
1329,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-79.wav,Exception,
1330,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-80.wav,Exception,
1331,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-81.wav,Exception,
1332,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-82.wav,Good,we haven't we haven't downtown where they all are at 5 and 4
1333,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-83.wav,Exception,
1334,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-84.wav,Exception,
1335,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-85.wav,Good,Vicodin ES
1336,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-86.wav,Exception,
1337,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-87.wav,Exception,
1338,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-88.wav,Good,are you at
1339,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-89.wav,Good,gas station
1340,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-90.wav,Exception,
1341,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-91.wav,Exception,
1342,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-92.wav,Exception,
1343,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-93.wav,Good,Red Cliff
1344,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-94.wav,Exception,
1345,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-95.wav,Exception,
1346,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-96.wav,Exception,
1347,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-97.wav,Good,Vanderbilt Parkway
1348,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-98.wav,Good,what's Donald Portsmouth brexit
1349,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_ferguson_2_-99.wav,Good,Pontiac Cab
1350,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-01.wav,Good,09
1351,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-02.wav,Good,2371 6
1352,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-03.wav,Good,wagon to 111 1154
1353,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-04.wav,Good,accident
1354,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-05.wav,Exception,
1355,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-06.wav,Exception,
1356,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-07.wav,Good,we need to make sure they're on one channel somebody we still roll call somehow
1357,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-08.wav,Exception,
1358,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-09.wav,Exception,
1359,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-10.wav,Good,646
1360,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-100.wav,Good,an elderly man and a son
1361,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-101.wav,Good,call Park Lane
1362,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-102.wav,Good,2325 2202
1363,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-103.wav,Good,ball rolling
1364,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-104.wav,Exception,
1365,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-105.wav,Exception,
1366,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-106.wav,Good,give me a mobile phone
1367,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-107.wav,Good,cars acting suspicious
1368,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-108.wav,Good,100 Avalon way
1369,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-109.wav,Good,Morse High School
1370,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-11.wav,Exception,
1371,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-110.wav,Exception,
1372,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-111.wav,Good,can I get stolen
1373,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-112.wav,Exception,
1374,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-113.wav,Good,breathing looks like maybe
1375,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-114.wav,Exception,
1376,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-115.wav,Good,call Judith all-district N64 the following announcement
1377,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-116.wav,Good,contact the White Center to 640-2209
1378,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-117.wav,Good,Channel 43
1379,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-118.wav,Good,Charlie one five
1380,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-119.wav,Good,12
1381,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-12.wav,Good,Sephora
1382,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-120.wav,Exception,
1383,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-13.wav,Good,Guardian man Horton
1384,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-14.wav,Good,Zuri
1385,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-15.wav,Exception,
1386,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-16.wav,Good,733 Ontario 31
1387,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-17.wav,Exception,
1388,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-18.wav,Good,OK Google will advisors Angela find out what's 1819 North 4th
1389,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-19.wav,Exception,
1390,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-20.wav,Exception,
1391,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-21.wav,Exception,
1392,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-22.wav,Good,45 W 60th Mile and Gratiot
1393,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-23.wav,Good,number one female Hospital from 1111 Fulton Court 51083
1394,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-24.wav,Exception,
1395,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-25.wav,Good,viruses going today. The second one for a beauty salon tonight
1396,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-26.wav,Good,Turn 4
1397,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-27.wav,Good,volume for the alarm alarm
1398,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-28.wav,Exception,
1399,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-29.wav,Exception,
1400,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-30.wav,Good,Closter 2288 forklift
1401,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-31.wav,Good,cuz I got 130 KJR
1402,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-32.wav,Good,handle 511
1403,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-33.wav,Good,yes and just be advised this has no affiliation with any college or college party and there are green to turn maybe trying to attack right now
1404,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-34.wav,Good,Opera
1405,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-35.wav,Good,Sai temple
1406,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-36.wav,Good,Franklin 44140 West Lafayette Kiara Mason at the Meyerhoff building students take he was robbed in for
1407,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-37.wav,Good,5300 block of Cordelia softlayer
1408,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-38.wav,Good,West 26th Street
1409,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-39.wav,Exception,
1410,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-40.wav,Exception,
1411,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-41.wav,Good,temperature is what it is
1412,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-42.wav,Exception,
1413,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-43.wav,Good,restaurants on 207th Street
1414,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-44.wav,Good,and 200 West Baltimore is THC Pharmacy
1415,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-45.wav,Good,traffic
1416,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-46.wav,Good,assassin for an officer somebody is threatening to shoot one of the neighbors and the complainant know she has designs
1417,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-47.wav,Good,24
1418,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-48.wav,Exception,
1419,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-49.wav,Good,picture of
1420,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-50.wav,Good,45 m
1421,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-51.wav,Good,weather show today
1422,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-52.wav,Good,300 North Charles
1423,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-53.wav,Good,Adderall use on 1 2 switch back to back today
1424,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-54.wav,Good,118 North Highway
1425,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-55.wav,Exception,
1426,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-56.wav,Good,Weimar Street
1427,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-57.wav,Good,3 North Road
1428,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-58.wav,Exception,
1429,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-59.wav,Good,320 York Road from 320 York Road for the armed person at the BP in employment
1430,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-60.wav,Good,welcome right back out back
1431,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-61.wav,Good,Crayola clear now
1432,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-62.wav,Good,I was up here you say that the day today
1433,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-63.wav,Exception,
1434,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-64.wav,Good,16 North Holland
1435,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-65.wav,Good,I'm just inquiring if I had 2779 with dyspepsia
1436,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-66.wav,Good,Cloud over head to our old whose address again
1437,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-67.wav,Exception,
1438,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-68.wav,Good,05 everything okay there
1439,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-69.wav,Exception,
1440,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-70.wav,Good,MP3 download
1441,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-71.wav,Good,I just want to sex living in Glen Oaks very light foot traffic
1442,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-72.wav,Good,reckless driver in the parking lot to New Orleans Court Apartments can you lock Morgan
1443,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-73.wav,Exception,
1444,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-74.wav,Good,Fairview and Garrison
1445,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-75.wav,Exception,
1446,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-76.wav,Exception,
1447,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-77.wav,Exception,
1448,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-78.wav,Good,lingerie
1449,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-79.wav,Good,signal 30 at Moravia and Cold Springs also Harford and Coldspring same location
1450,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-80.wav,Exception,
1451,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-81.wav,Good,Tim Hortons
1452,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-82.wav,Good,2016 worth
1453,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-83.wav,Good,26
1454,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-84.wav,Good,down for anything change East Baltimore 409
1455,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-85.wav,Exception,
1456,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-86.wav,Good,782-277-9779
1457,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-87.wav,Exception,
1458,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-88.wav,Good,6011 cedonia unknown travel from anywhere
1459,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-89.wav,Good,Tupac
1460,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-90.wav,Exception,
1461,/home/ubuntu/new_audios/Rodolfo Flores Mendez - positive_protestfreddiegraybaltimore_1_-91.wav,Exception,
